id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody
2368565,368565 (2004 FE5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2368565,20.02,0.263363131,0.5888978636,True,False,1904-03-18,60281.6282478378,23101520.386050768,Earth
2369452,369452 (2010 LG14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2369452,17.89,0.7023522477,1.57050737,False,False,1904-10-03,172920.2789403198,9933518.985501658,Merc
2370307,370307 (2002 RH52),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2370307,16.97,1.0728894545,2.3990537526,False,False,1900-02-10,28178.4268126702,44816853.47479281,Earth
2371973,371973 (2008 GE1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2371973,19.56,0.3255029858,0.727846803,False,False,,,,
2374188,374188 (2005 AD3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2374188,17.42,0.8720772891,1.9500241,False,False,1929-04-01,9438.7768761157,292248332.802929157,Juptr
2375054,375054 (2007 PF6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2375054,20.81,0.1830437804,0.4092983358,True,False,1902-03-03,51707.2673509099,50504215.719718692,Earth
2375505,375505 (2008 UN90),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2375505,20.2,0.2424124811,0.5420507863,False,False,2018-02-02,23072.5842358984,14111366.750592283,Mars
2376883,376883 (2001 XE1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2376883,19.48,0.3377185972,0.7551617405,False,False,2005-11-25,41760.4195618747,11884245.619842972,Mars
2377097,377097 (2002 WQ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2377097,19.71,0.3037770614,0.6792661593,True,False,1903-04-20,8015.8566449829,298306733.653984052,Juptr
2378526,378526 (2007 VH186),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2378526,20.33,0.228325794,0.5105519964,False,False,,,,
2380128,380128 (1997 WB21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380128,20.27,0.2347226375,0.5248557734,False,False,1900-08-08,30743.7898396143,17434166.13816761,Earth
2380188,380188 (2000 WC67),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380188,18.81,0.4597851883,1.028110936,False,False,1914-07-06,14925.5690611609,173627349.444331352,Juptr
2380321,380321 (2002 HF8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380321,18.26,0.5923180627,1.3244634524,False,False,1914-07-19,28905.9897785649,46395088.578572097,Earth
2380476,380476 (2003 YO1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380476,19.37,0.3552670883,0.7944013596,False,False,1902-03-15,46887.1026239012,20423030.946280461,Venus
2380981,380981 (2006 SU131),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380981,18.64,0.4972273129,1.1118340719,True,False,1924-07-22,34250.0117596327,17562605.63342416,Earth
2381677,381677 (2009 BJ81),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2381677,18.36,0.5656593584,1.2648527775,False,False,1933-11-04,45476.1075696278,8722991.451919242,Mars
2381989,381989 (2010 HR80),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2381989,19.87,0.2821986791,0.6310154296,False,False,1902-09-29,66291.9191835599,24513761.648398694,Earth
2382503,382503 (2001 RE8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2382503,19.22,0.3806755436,0.8512163929,False,False,1900-06-16,26659.9792567124,24351171.188429407,Earth
2382625,382625 (2002 PC130),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2382625,18.38,0.5604733623,1.2532565376,False,False,,,,
2382745,382745 (2003 CC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2382745,20.42,0.219055911,0.4898239078,True,False,1906-04-14,27686.5148560392,14150376.040771353,Earth
2382758,382758 (2003 GY),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2382758,20.2,0.2424124811,0.5420507863,True,False,1904-10-03,77565.5210582687,72606775.474901382,Earth
2383610,383610 (2007 JJ35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2383610,18.46,0.5402004935,1.207925025,False,False,,,,
2385497,385497 (2004 DD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385497,18.9,0.4411182,0.9863702813,False,False,1977-07-19,30115.4835681829,21972884.985434189,Venus
2385580,385580 (2004 XO14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385580,16.2,1.5295193534,3.4201092472,False,False,,,,
2385843,385843 (2006 JY25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385843,20.57,0.204434871,0.4571302686,False,False,1901-06-23,63461.185649163,16708455.022646306,Earth
2386259,386259 (2008 EJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386259,15.69,1.9344387205,4.3255364773,False,False,,,,
2386298,386298 (2008 SR7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386298,20.07,0.2573682542,0.5754929116,False,False,1900-08-05,28915.4073909525,24296756.803270708,Earth
2386720,386720 (2009 XC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386720,17.04,1.038855101,2.3229506246,False,False,,,,
2386847,386847 (2010 LR33),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386847,18.06,0.6494638409,1.4522452972,True,False,,,,
2387505,387505 (1998 KN3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387505,18.78,0.4661814374,1.0424133839,True,False,1901-03-02,119507.1021223474,7939904.840920033,Earth
2387668,387668 (2002 SZ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387668,20.51,0.2101623793,0.4699373665,True,False,1900-03-17,43568.2732810889,55948125.577441205,Earth
2387717,387717 (2003 DN4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387717,19.26,0.3737274319,0.8356799428,False,False,2042-09-30,107012.715942389,19901961.77327226,Venus
2374855,374855 (2006 VQ13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2374855,20.11,0.2526707542,0.5649889822,True,False,1909-11-19,73175.063949783,20983170.924111876,Earth
2375103,375103 (2007 TD71),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2375103,18.5,0.5303407233,1.1858779086,True,False,1905-05-05,100051.9593018617,14865728.176985572,Earth
2375657,375657 (2009 CP5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2375657,21.49,0.1338304618,0.2992540101,False,False,1906-02-16,74762.2286159242,53455290.490212547,Earth
2376729,376729 (1998 YB8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2376729,19.08,0.4060270583,0.907904103,False,False,1904-12-21,18313.3521720141,42874732.009129636,Earth
2376778,376778 (2000 JY8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2376778,17.32,0.9131770255,2.0419259045,False,False,1926-09-09,25230.2165783487,242467277.315691677,Juptr
2376848,376848 (2001 RY47),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2376848,19.61,0.3180936332,0.7112789871,False,False,1900-09-30,41634.8220800495,27572332.496585052,Earth
2377732,377732 (2005 XJ8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2377732,17.06,1.0293308202,2.3016536853,True,False,1904-01-25,64576.6645227394,21475380.543707323,Earth
2378160,378160 (2006 WX1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2378160,19.69,0.3065878759,0.6855513317,True,False,1900-02-10,37293.2634878284,5517085.132240468,Earth
2378358,378358 (2007 LD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2378358,19.33,0.3618719966,0.8091703835,True,False,1905-04-23,38107.5835243428,15447615.107420165,Earth
2378610,378610 (2008 FT6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2378610,17.42,0.8720772891,1.9500241,False,False,1932-06-12,43958.7960423034,7701310.285510026,Mars
2380205,380205 (2001 CA32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380205,19.39,0.3520099801,0.7871182442,False,False,1905-02-27,38386.1554257888,65712835.992708091,Earth
2380524,380524 (2004 GY),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380524,20.17,0.2457847746,0.5495914639,False,False,1936-05-13,44861.6191761382,23313686.981746575,Earth
2380818,380818 (2005 YV128),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380818,20.67,0.1952337862,0.4365560173,False,False,1911-12-24,67560.3812588209,26550029.48174982,Earth
2381564,381564 (2008 UW5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2381564,18.25,0.5950520786,1.330576898,False,False,1910-02-02,21273.1982491864,21822019.093968495,Earth
2382395,382395 (1990 SM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2382395,16.4,1.3949382293,3.1191767052,True,False,1908-02-05,109218.2146164763,26481637.210170653,Earth
2385343,385343 (2002 LV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385343,16.55,1.3018321019,2.9109850751,True,False,1935-08-08,70687.4034027704,5282993.936470858,Earth
2385605,385605 (2005 EJ225),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385605,18.97,0.4271249851,0.9550805015,True,False,1907-03-26,76743.2812272901,26791937.211106291,Earth
2386281,386281 (2008 RJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386281,17.91,0.6959130436,1.5561088719,False,False,1947-04-23,29900.5672253219,63686801.895327286,Earth
2387746,387746 (2003 MH4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387746,20.13,0.2503542548,0.5598091321,True,False,1901-06-04,32909.6637342725,2119824.736293684,Earth
2388189,388189 (2006 DS14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2388189,20.53,0.208235599,0.4656289548,False,False,1900-02-21,52329.6867096929,25632800.435413495,Earth
2388468,388468 (2007 DB83),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2388468,18.3,0.5815070396,1.30028927,False,False,,,,
2389694,389694 (2011 QD48),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2389694,18.2,0.6089126221,1.3615700154,True,False,1916-03-15,56812.575587503,4293071.694752653,Earth
2390536,390536 (1999 KK1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2390536,18.41,0.5527833794,1.2360612132,False,False,1996-07-23,18450.4849428267,26001776.236513078,Earth
2391451,391451 (2007 FE20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391451,19.31,0.365220357,0.8166575449,False,False,1926-04-01,33221.0245409084,4626456.681560323,Mars
2391508,391508 (2007 RV17),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391508,19.11,0.4004561582,0.8954471917,False,False,1902-05-03,19177.7726891438,294499110.68260964,Juptr
2392704,392704 (2012 AE1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2392704,18.95,0.4310771239,0.9639177525,False,False,1900-07-22,51519.6812171761,27406287.941475761,Earth
2393569,393569 (2003 JC13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2393569,20.3,0.2315021222,0.5176544822,False,False,1906-11-16,37974.1302827244,8445325.493294541,Venus
2393908,393908 (2005 UH3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2393908,17.44,0.8640820365,1.9321461716,False,False,1921-11-18,102675.4068018092,12932894.569880283,Earth
2394130,394130 (2006 HY51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2394130,17.22,0.9562137328,2.1381589077,False,False,1911-01-06,53390.0679661026,271924772.218052717,Juptr
2395143,395143 (2010 CN1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2395143,18.95,0.4310771239,0.9639177525,False,False,1910-11-09,54844.6753704524,24879843.493662914,Earth
2395289,395289 (2011 BJ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2395289,18.23,0.6005580277,1.3428885744,False,False,1912-10-26,99132.6069669431,18204444.927526769,Earth
2396730,396730 (2003 KX16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2396730,18.53,0.5230641758,1.1696070537,False,False,1901-05-27,74228.8472430404,18206252.86266508,Venus
2399774,399774 (2005 NB7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2399774,18.8,0.4619074603,1.0328564805,True,False,1904-03-31,11731.3718239039,281337857.507338147,Juptr
2387816,387816 (2004 FM17),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387816,19.36,0.3569069267,0.7980681497,False,False,1901-03-15,28516.2892539684,12341007.425750439,Venus
2388567,388567 (2007 QX14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2388567,17.92,0.6927156136,1.5489592011,False,False,1929-07-17,4295.1021805923,292966784.906205516,Juptr
2388945,388945 (2008 TZ3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2388945,20.44,0.2170475943,0.4853331752,True,False,2012-04-23,47927.672105144,25033564.041603522,Earth
2390522,390522 (1996 GD1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2390522,20.18,0.2446554962,0.5470663205,False,False,1904-12-21,43238.6920827144,17319939.457826576,Venus
2391151,391151 (2005 YY93),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391151,17.23,0.9518203298,2.1283349598,False,False,1906-02-11,89655.063268118,44613462.499588221,Earth
2391211,391211 (2006 HZ51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391211,18.48,0.5352479056,1.1968507018,True,False,1912-05-31,41175.9467460731,21462203.140529438,Earth
2393359,393359 (1998 ME3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2393359,19.44,0.3439972547,0.7692012455,False,False,1937-07-09,23374.5113099933,22489385.245015359,Earth
2394155,394155 (2006 QS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2394155,20.05,0.2597496533,0.580817882,False,False,1908-01-11,9715.9442983142,224711079.621864307,Juptr
2397326,397326 (2006 TC1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2397326,19.09,0.4041615334,0.9037326626,False,False,1944-01-24,17122.429686068,18520822.371850731,Earth
2399307,399307 (1991 RJ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2399307,18.86,0.4493191996,1.004708274,False,False,2077-02-23,28569.4995760966,5434062.817286355,Mars
2399308,399308 (1993 GD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2399308,20.62,0.1997813652,0.4467247133,False,False,1911-09-22,38836.9321427646,23119574.216037256,Earth
2401954,401954 (2002 RW25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2401954,18.89,0.4431543091,0.9909231597,True,False,1901-01-11,23477.3398837457,11692070.819740568,Venus
2403247,403247 (2008 XO2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2403247,19.24,0.3771854893,0.8434123941,False,False,1900-05-09,19861.8996276618,23909285.708870267,Earth
2405212,405212 (2003 QC10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2405212,18.04,0.6554732558,1.4656827575,True,False,1900-09-19,95939.2844364002,13073328.792433859,Earth
2408751,408751 (1987 SF3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2408751,19.02,0.4174024334,0.933340215,False,False,1906-09-11,38008.1678979218,23271917.117193034,Earth
2408869,408869 (2001 SD348),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2408869,19.06,0.4097839804,0.9163048363,False,False,1900-08-13,14752.7468129832,60318348.229785359,Earth
2409204,409204 (2003 WX25),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2409204,18.75,0.4726666672,1.0569147985,False,False,1911-11-01,19956.3367618416,275621720.964825624,Juptr
2409342,409342 (2004 XM35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2409342,19.89,0.2796114661,0.6252302454,False,False,,,,
2410650,410650 (2008 SQ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410650,18.52,0.5254785303,1.1750057146,False,False,1916-11-24,27876.7094380957,70165208.699705749,Earth
2411201,411201 (2010 LJ14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2411201,17.8,0.7320739893,1.6369672047,False,False,1931-02-16,23460.9102379459,28104377.590516218,Earth
2412976,412976 (1987 WC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2412976,19.91,0.2770479727,0.6194981001,False,False,1925-11-04,30360.3720664542,24914156.383110139,Earth
2412983,412983 (1996 FO3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2412983,20.16,0.2469192656,0.5521282628,True,False,1937-02-26,21243.6681127399,11960979.767849079,Earth
2413038,413038 (2001 MF1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413038,16.94,1.0878148336,2.4324279148,False,False,,,,
2413216,413216 (2003 MA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413216,18.84,0.453476699,1.0140047252,False,False,1900-06-22,42253.7512736419,22810591.529065477,Earth
2413421,413421 (2004 VA15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413421,18.27,0.5895966084,1.3183780956,False,False,1933-12-01,21517.0585650213,181907277.183867334,Juptr
2413563,413563 (2005 TG45),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413563,17.63,0.7916896669,1.7702719124,False,False,1906-01-10,59053.6780943764,22129932.216008922,Venus
2414903,414903 (2010 XT45),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414903,17.43,0.8680704579,1.9410645532,False,False,1971-11-17,31534.0750832892,10663675.850523622,Mars
2414960,414960 (2011 CS4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414960,20.02,0.263363131,0.5888978636,False,False,1914-11-11,19860.9563471971,25939443.695934427,Earth
2415029,415029 (2011 UL21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415029,15.93,1.7320282714,3.8729329538,True,False,1915-10-30,81771.0806769854,11235902.034749568,Mars
2415710,415710 (1998 WC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415710,18.55,0.5182686946,1.1588840318,False,False,1908-11-25,46344.6262994893,74422774.761193667,Earth
2415711,415711 (1998 WT7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415711,19.01,0.4193290755,0.9376483177,False,False,1904-12-01,75012.4818570442,14625317.219197812,Earth
2406213,406213 (2007 AB2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2406213,20.34,0.2272767323,0.5082062231,True,False,1900-08-30,65171.9807243302,32621251.932408592,Earth
2407653,407653 (2011 QF3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2407653,17.07,1.0246014747,2.2910785472,False,False,1918-02-18,28475.4917400039,14575416.411214031,Earth
2407656,407656 (2011 SL102),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2407656,18.21,0.6061149227,1.3553141694,False,False,1913-12-25,24500.176630888,27371894.643173411,Earth
2409266,409266 (2004 RK9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2409266,21.29,0.1467421834,0.3281254972,False,False,1902-06-03,27268.2883525438,21840837.114754304,Earth
2410088,410088 (2007 EJ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410088,18.2,0.6089126221,1.3615700154,False,False,1943-12-12,38780.0159267779,9373357.03174314,Earth
2410195,410195 (2007 RT147),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410195,18.38,0.5604733623,1.2532565376,False,False,1912-11-01,4198.0804870405,286534622.064677619,Juptr
2410622,410622 (2008 QF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410622,21.72,0.1203801767,0.2691782583,False,False,1984-07-15,2566.090961556,70664731.530854442,Earth
2410649,410649 (2008 SO),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410649,20.82,0.1822027706,0.4074177807,False,False,1902-07-15,16182.9191149541,19600514.166454724,Earth
2410777,410777 (2009 FD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410777,22.18,0.0973991073,0.217791025,False,False,1910-05-30,33303.9029553763,10308256.458805569,Mars
2410832,410832 (2009 QO8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410832,19.28,0.3703010782,0.828018383,False,False,1903-03-22,62667.8107729999,69547599.219094921,Earth
2411655,411655 (2011 WW4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2411655,18.56,0.5158874663,1.1535594433,False,False,2116-04-08,25441.1298081841,13825463.035658162,Mars
2413091,413091 (2001 UV16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413091,18.22,0.6033300776,1.3490870665,False,False,1904-11-13,76905.4512065447,73572602.675848889,Earth
2413192,413192 (2002 VY94),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413192,16.91,1.1029478453,2.4662663578,False,False,1904-02-11,27989.8167574671,27707740.200787054,Earth
2413260,413260 (2003 TL4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413260,19.57,0.3240074354,0.7245026508,True,False,1903-10-22,32210.4372945475,12120567.813527253,Earth
2413989,413989 (2007 EL88),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413989,19.07,0.407901194,0.912094798,True,False,1906-10-29,85955.5178620877,16288073.907784352,Venus
2414286,414286 (2008 OC6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414286,18.59,0.5088092249,1.1377320144,True,False,1903-05-29,52198.1102752646,15799796.004448458,Venus
2414746,414746 (2010 EH20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414746,17.86,0.7121229407,1.5923553038,False,False,1904-08-02,47295.1863380664,62925131.99963323,Earth
2414990,414990 (2011 EM51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414990,21.9,0.1108038821,0.2477650126,True,False,1900-05-16,24512.6178083709,14762703.130833759,Earth
2415027,415027 (2011 SG5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415027,18.37,0.5630603897,1.2590413069,False,False,1933-08-24,72008.4044284819,15917782.73749322,Venus
2415986,415986 (2002 AT5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415986,18.03,0.6584987829,1.4724480417,False,False,1903-07-07,35086.1726899704,299134714.24169516,Juptr
2416071,416071 (2002 NV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416071,18.05,0.6524616298,1.4589485569,False,False,1952-08-31,19936.5465480031,295807368.320534154,Juptr
2416186,416186 (2002 TD60),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416186,19.41,0.3487827332,0.7799019007,False,False,1903-05-26,19996.496558035,42422467.354550961,Earth
2416231,416231 (2003 AJ73),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416231,18.65,0.4949427609,1.1067256584,False,False,1964-03-20,20109.9796278733,27748574.734577994,Earth
2416591,416591 (2004 LC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416591,18.66,0.4926687055,1.1016407159,True,False,1902-06-18,96391.4942279387,15224214.145521181,Earth
2416694,416694 (2004 YR32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416694,17.67,0.777239702,1.7379608086,False,False,1915-03-07,30656.7437504193,217700298.772798335,Juptr
2416851,416851 (2005 MM13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416851,18.9,0.4411182,0.9863702813,False,False,1901-11-16,38608.8310013022,14742563.4128665,Mars
2417210,417210 (2005 XV77),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2417210,20.55,0.2063264836,0.4613600429,False,False,1901-07-09,75262.3917469441,8128382.868217719,Merc
2417419,417419 (2006 KL21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2417419,20.92,0.1740022951,0.38908096,True,False,1901-07-10,46794.9590187696,56267086.995854103,Earth
2418094,418094 (2007 WV4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418094,19.65,0.3122877701,0.6982966825,True,False,1912-06-02,85151.8277444614,6611336.150587749,Earth
2418265,418265 (2008 EA32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418265,16.49,1.3383046182,2.9925401008,False,False,1900-07-20,82282.0778123742,13275520.321836362,Merc
2418846,418846 (2008 WJ60),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418846,21.38,0.1407845434,0.3148038092,False,False,1911-12-29,34416.1547001027,72231797.493101872,Earth
2418929,418929 (2009 DM1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418929,17.03,1.0436502383,2.3336728776,False,False,1911-08-21,22735.85439973,147829382.77282291,Juptr
2419624,419624 (2010 SO16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2419624,20.44,0.2170475943,0.4853331752,True,False,1994-06-07,62596.171301278,71424485.885662296,Earth
2419922,419922 (2011 BJ24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2419922,17.73,0.7560577624,1.6905965516,False,False,1913-08-31,46171.8375857302,14527169.886396284,Earth
2420302,420302 (2011 XZ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2420302,17.79,0.7354530894,1.644523102,False,False,2020-07-19,24278.0713091607,27164821.645514086,Earth
2420591,420591 (2012 HF31),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2420591,19.49,0.3361669212,0.7516920875,False,False,1925-10-17,34412.5413866067,23950128.320946187,Earth
2423709,423709 (2006 BQ6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2423709,19.75,0.2982325052,0.6668681546,True,False,1904-08-12,57390.2939486909,22551183.12280663,Earth
2423747,423747 (2006 CX),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2423747,18.95,0.4310771239,0.9639177525,False,False,,,,
2424089,424089 (2007 DU103),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2424089,17.56,0.8176265334,1.8282685088,False,False,,,,
